kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag,rho_p,Pmin_day,planet_type,is_habitable
12418724,K01516.01,2,1.0,20.55331441,3.19,749.0,74.49,6325.0,1.112,4.409,14.829,1.6,0.4150489428970998,neptune_like,False
7456001,K01517.01,2,1.0,40.0686713,3.1,560.0,23.27,6026.0,0.992,4.411,14.683,1.6,0.4150489428970998,neptune_like,False
10028792,K01574.01,2,1.0,114.73658,12.28,476.0,12.13,5597.0,1.699,3.963,14.6,1.0,0.525,gas_giant,False
10028792,K01574.03,1,0.952,5.83393857,1.98,1285.0,642.83,5597.0,1.699,3.963,14.6,3.0,0.30310889132455354,intermediate,False
5299459,K01576.01,2,1.0,10.41572666,3.01,797.0,95.64,5511.0,0.987,4.426,14.072,1.6,0.4150489428970998,neptune_like,False
11153121,K01647.01,2,0.999,14.97031664,2.53,883.0,143.33,5726.0,1.483,4.123,14.167,3.0,0.30310889132455354,intermediate,False
11153121,K01647.02,2,0.987,32.2753853,2.31,683.0,51.5,5726.0,1.483,4.123,14.167,3.0,0.30310889132455354,intermediate,False
11177543,K01648.01,2,0.994,38.3262237,2.43,480.0,12.56,5229.0,0.903,4.441,14.31,3.0,0.30310889132455354,intermediate,False
11337141,K01649.01,2,0.992,4.04355245,1.75,613.0,33.34,3871.0,0.532,4.744,14.963,3.0,0.30310889132455354,intermediate,False
6705142,K01758.01,1,1.0,5.59728249,3.28,930.0,176.53,5610.0,0.858,4.551,15.969,1.6,0.4150489428970998,neptune_like,False
3967760,K01760.02,2,0.972,8.77514782,1.91,837.0,115.84,5334.0,1.004,4.372,15.377,3.0,0.30310889132455354,intermediate,False
7549209,K01518.01,2,1.0,27.5071114,2.58,569.0,24.71,5783.0,0.88,4.539,15.219,3.0,0.30310889132455354,intermediate,False
7663405,K01519.01,2,1.0,5.1443645,1.55,923.0,171.63,5157.0,0.904,4.445,15.369,5.5,0.22386075217339096,rocky,False
9765975,K01520.01,2,1.0,18.45848388,2.5,632.0,37.81,5311.0,0.948,4.419,14.516,3.0,0.30310889132455354,intermediate,False
9818462,K01521.01,2,1.0,25.9421582,1.95,501.0,14.85,5167.0,0.796,4.585,14.817,3.0,0.30310889132455354,intermediate,False
6803202,K00177.01,2,1.0,21.06075303,1.78,669.0,47.39,5706.0,1.034,4.382,13.182,3.0,0.30310889132455354,intermediate,False
5299459,K01576.02,2,1.0,13.08424286,2.71,739.0,70.51,5511.0,0.987,4.426,14.072,3.0,0.30310889132455354,intermediate,False
9651668,K00183.01,2,0.995,2.684328541,12.73,1265.0,603.57,5561.0,0.956,4.411,14.29,1.0,0.525,gas_giant,False
12506770,K01577.01,2,1.0,2.806243488,1.41,771.0,83.53,4153.0,0.581,4.684,15.988,5.5,0.22386075217339096,rocky,False
11337372,K01650.01,2,1.0,6.53194024,3.09,907.0,159.66,5301.0,0.977,4.391,15.28,1.6,0.4150489428970998,neptune_like,False
11337833,K01651.01,2,0.994,51.3011844,2.07,492.0,13.86,6032.0,0.929,4.508,14.739,3.0,0.30310889132455354,intermediate,False
11547505,K01655.01,2,1.0,0.938466959,1.58,1876.0,2919.17,5499.0,1.087,4.323,13.757,5.5,0.22386075217339096,rocky,False
4471747,K01656.01,1,0.996,51.3901452,3.62,570.0,24.98,6074.0,1.292,4.284,15.03,1.6,0.4150489428970998,neptune_like,False
11502867,K00195.01,2,1.0,3.217518511,11.38,1185.0,464.73,5720.0,0.903,4.473,14.835,1.0,0.525,gas_giant,False
9909735,K01779.01,2,1.0,4.66271902,3.86,1039.0,274.98,5729.0,0.939,4.514,13.297,1.6,0.4150489428970998,neptune_like,False
9909735,K01779.02,2,1.0,11.8150174,3.48,762.0,79.66,5729.0,0.939,4.514,13.297,1.6,0.4150489428970998,neptune_like,False
11551692,K01781.01,2,1.0,7.834433676,3.47,689.0,53.33,4920.0,0.72,4.62,12.231,1.6,0.4150489428970998,neptune_like,False
11551692,K01781.02,2,1.0,3.005156911,2.2,949.0,191.27,4920.0,0.72,4.62,12.231,3.0,0.30310889132455354,intermediate,False
12266636,K01522.01,2,0.998,33.3856176,2.48,580.0,26.73,5833.0,1.022,4.407,14.264,3.0,0.30310889132455354,intermediate,False
7869917,K01525.01,2,1.0,7.71467686,4.65,1622.0,1636.72,6900.0,2.599,3.843,12.082,1.6,0.4150489428970998,neptune_like,False
9824805,K01526.01,2,1.0,4.4444826,1.71,1217.0,518.45,6240.0,1.079,4.426,15.216,3.0,0.30310889132455354,intermediate,False
7939330,K01581.01,2,1.0,29.5422566,3.15,515.0,16.56,5510.0,0.803,4.572,15.481,1.6,0.4150489428970998,neptune_like,False
7939330,K01581.02,2,0.994,144.551628,3.06,303.0,1.99,5510.0,0.803,4.572,15.481,1.6,0.4150489428970998,neptune_like,False
4918309,K01582.01,1,1.0,186.4361811,11.32,353.0,3.66,5393.0,1.37,4.132,15.402,1.0,0.525,gas_giant,False
12602568,K01583.01,2,1.0,8.04727721,2.33,855.0,126.56,5840.0,0.849,4.553,15.068,3.0,0.30310889132455354,intermediate,False
9941066,K01584.01,2,0.998,5.87063416,1.44,616.0,33.99,4166.0,0.612,4.66,15.961,5.5,0.22386075217339096,rocky,False
5972334,K00191.01,2,0.998,15.358767771,10.89,662.0,45.46,5422.0,0.887,4.484,14.991,1.0,0.525,gas_giant,False
4650733,K01659.01,2,1.0,29.5390897,2.51,714.0,61.49,6572.0,1.238,4.365,15.111,3.0,0.30310889132455354,intermediate,False
4830605,K01660.01,1,0.985,35.6364022,1.99,537.0,19.62,5926.0,0.887,4.532,15.614,3.0,0.30310889132455354,intermediate,False
12120943,K01458.01,1,0.978,8.98128472,7.19,898.0,153.36,5977.0,1.022,4.473,15.703,1.0,0.525,gas_giant,False
7831264,K00171.02,2,1.0,13.07141889,2.47,964.0,203.87,6122.0,1.439,4.173,13.717,3.0,0.30310889132455354,intermediate,False
7768451,K01527.01,1,0.99,192.667139,3.64,283.0,1.52,5401.0,0.878,4.487,14.879,1.6,0.4150489428970998,neptune_like,False
7691260,K01528.01,2,1.0,3.989544192,0.93,903.0,157.1,5229.0,0.688,4.643,14.083,5.5,0.22386075217339096,rocky,False
9821454,K01529.01,2,1.0,17.9776037,1.58,752.0,75.61,6296.0,1.006,4.46,14.307,5.5,0.22386075217339096,rocky,False
9821454,K01529.02,2,1.0,11.8693144,1.09,864.0,131.58,6296.0,1.006,4.46,14.307,5.5,0.22386075217339096,rocky,False
11954842,K01530.01,2,1.0,12.98494603,1.64,818.0,105.74,5948.0,1.025,4.384,13.029,3.0,0.30310889132455354,intermediate,False
5470739,K01585.01,2,1.0,19.17893976,2.4,640.0,39.65,5767.0,0.881,4.538,15.401,3.0,0.30310889132455354,intermediate,False
10022908,K01586.01,2,1.0,6.99130452,1.95,716.0,62.05,4847.0,0.761,4.606,14.94,3.0,0.30310889132455354,intermediate,False
5617854,K01588.01,2,1.0,3.517494725,1.42,704.0,58.08,4132.0,0.564,4.699,14.699,5.5,0.22386075217339096,rocky,False
4932442,K01665.01,2,0.993,6.93365167,1.7,1104.0,351.27,5861.0,1.304,4.212,14.042,3.0,0.30310889132455354,intermediate,False
5183357,K01669.01,2,0.989,61.0373591,3.38,610.0,32.74,6309.0,1.614,4.154,14.171,1.6,0.4150489428970998,neptune_like,False
5269467,K01672.01,2,0.991,33.8677783,2.31,394.0,5.69,4564.0,0.691,4.593,15.81,3.0,0.30310889132455354,intermediate,False
9512981,K01466.01,1,0.998,281.5628889,10.83,214.0,0.49,4810.0,0.776,4.536,15.962,1.0,0.525,gas_giant,False
11764462,K01531.01,2,1.0,5.69919592,1.16,964.0,204.18,5646.0,0.932,4.493,13.069,5.5,0.22386075217339096,rocky,False
11656246,K01532.01,2,0.997,18.11473813,2.49,830.0,112.43,6109.0,1.36,4.247,12.841,3.0,0.30310889132455354,intermediate,False
7808587,K01533.01,2,1.0,6.24145791,1.6,1111.0,360.09,5810.0,1.259,4.25,13.939,5.5,0.22386075217339096,rocky,False
4741126,K01534.01,2,1.0,20.4222447,1.78,785.0,89.74,6119.0,1.299,4.274,13.47,3.0,0.30310889132455354,intermediate,False
5301750,K01589.01,2,0.998,8.72585478,2.86,985.0,222.19,6036.0,1.131,4.326,14.764,3.0,0.30310889132455354,intermediate,False
5301750,K01589.02,2,1.0,12.88291395,3.15,865.0,132.23,6036.0,1.131,4.326,14.764,1.6,0.4150489428970998,neptune_like,False
5301750,K01589.03,2,1.0,27.4345973,2.56,672.0,48.29,6036.0,1.131,4.326,14.764,3.0,0.30310889132455354,intermediate,False
5301750,K01589.04,2,0.996,4.22453631,1.6,1254.0,584.24,6036.0,1.131,4.326,14.764,5.5,0.22386075217339096,rocky,False
5301750,K01589.05,2,0.996,44.5520266,2.29,572.0,25.3,6036.0,1.131,4.326,14.764,3.0,0.30310889132455354,intermediate,False
5526717,K01677.01,2,0.994,52.069002,2.92,524.0,17.76,5565.0,1.246,4.251,14.279,3.0,0.30310889132455354,intermediate,False
5972334,K00191.02,2,0.996,2.418406841,2.25,1226.0,535.84,5422.0,0.887,4.484,14.991,3.0,0.30310889132455354,intermediate,False
5531953,K01681.01,1,1.0,6.93910337,1.41,445.0,9.28,3638.0,0.42,4.844,15.855,5.5,0.22386075217339096,rocky,False
6034945,K01683.01,2,0.997,9.11500269,1.78,906.0,159.34,5962.0,1.028,4.431,14.63,3.0,0.30310889132455354,intermediate,False
8692861,K00172.01,2,1.0,13.7223682,2.23,746.0,73.16,5637.0,0.943,4.399,13.749,3.0,0.30310889132455354,intermediate,False
9480310,K01470.01,2,1.0,15.43400996,4.3,721.0,63.79,5900.0,0.951,4.509,15.703,1.6,0.4150489428970998,neptune_like,False
4741126,K01534.02,2,0.993,7.63846084,1.12,1089.0,333.3,6119.0,1.299,4.274,13.47,5.5,0.22386075217339096,rocky,False
11669125,K01535.01,2,0.956,70.6981724,1.63,417.0,7.11,5811.0,0.866,4.536,13.046,3.0,0.30310889132455354,intermediate,False
12159249,K01536.01,2,1.0,3.74443645,1.1,1328.0,736.89,5876.0,1.293,4.269,12.71,5.5,0.22386075217339096,rocky,False
9872292,K01537.01,1,0.924,10.19154678,1.39,1144.0,404.17,6212.0,1.684,4.049,11.74,5.5,0.22386075217339096,rocky,False
5542466,K01590.01,1,0.998,12.89006728,1.93,620.0,34.99,4915.0,0.812,4.512,15.674,3.0,0.30310889132455354,intermediate,False
5542466,K01590.02,2,0.903,2.35574505,1.34,1093.0,338.4,4915.0,0.812,4.512,15.674,5.5,0.22386075217339096,rocky,False
5542466,K01590.03,1,0.996,4.74666128,1.3,865.0,132.4,4915.0,0.812,4.512,15.674,5.5,0.22386075217339096,rocky,False
10028140,K01591.01,2,1.0,19.65639342,2.83,549.0,21.5,5288.0,0.74,4.613,15.372,3.0,0.30310889132455354,intermediate,False
6198999,K01687.01,2,1.0,3.93246069,1.65,894.0,151.31,4841.0,0.779,4.533,15.32,3.0,0.30310889132455354,intermediate,False
6310636,K01688.01,2,1.0,0.921030497,1.62,2362.0,7380.64,5843.0,1.615,4.069,14.542,3.0,0.30310889132455354,intermediate,False
6616218,K01692.01,2,1.0,5.960400011,2.85,890.0,148.26,5418.0,0.886,4.534,12.557,3.0,0.30310889132455354,intermediate,False
7761545,K01472.01,2,0.936,85.3514875,6.31,390.0,5.44,5584.0,0.938,4.478,15.061,1.0,0.525,gas_giant,False
7499398,K01473.01,1,1.0,23.02028478,7.58,604.0,31.4,5613.0,0.956,4.496,15.573,1.0,0.525,gas_giant,False
12365184,K01474.01,2,0.985,69.72646639,11.65,613.0,33.3,6430.0,1.731,4.107,13.005,1.0,0.525,gas_giant,False
4770365,K01475.01,2,1.0,1.609321941,1.57,958.0,199.28,4224.0,0.603,4.662,15.937,5.5,0.22386075217339096,rocky,False
4770365,K01475.02,2,0.975,9.51220046,1.99,530.0,18.66,4224.0,0.603,4.662,15.937,3.0,0.30310889132455354,intermediate,False
4770365,K01475.03,2,0.987,4.72941177,1.22,669.0,47.3,4224.0,0.603,4.662,15.937,5.5,0.22386075217339096,rocky,False
10748390,K00003.01,2,0.913,4.887803076,4.82,800.0,96.67,4778.0,0.763,4.591,9.174,1.6,0.4150489428970998,neptune_like,False
9663113,K00179.01,2,0.999,20.74028645,4.24,798.0,95.68,6226.0,1.299,4.264,13.955,1.6,0.4150489428970998,neptune_like,False
5289854,K01593.01,2,0.964,9.69501146,2.08,833.0,114.06,5896.0,0.914,4.516,15.809,3.0,0.30310889132455354,intermediate,False
5289854,K01593.02,2,1.0,15.3825394,2.14,714.0,61.61,5896.0,0.914,4.516,15.809,3.0,0.30310889132455354,intermediate,False
10006581,K01595.01,2,1.0,40.1097817,3.11,556.0,22.65,5509.0,1.169,4.265,14.904,1.6,0.4150489428970998,neptune_like,False
5972334,K00191.03,1,0.998,0.708621057,1.2,1846.0,2741.07,5422.0,0.887,4.484,14.991,5.5,0.22386075217339096,rocky,False
6616218,K01692.02,2,0.959,2.46106962,0.84,1195.0,483.09,5418.0,0.886,4.534,12.557,5.5,0.22386075217339096,rocky,False
7220429,K01700.01,2,1.0,8.03753796,1.54,744.0,72.44,5044.0,0.804,4.511,14.471,5.5,0.22386075217339096,rocky,False
12406749,K01476.01,2,0.999,56.3587987,5.04,419.0,7.29,5446.0,0.821,4.525,15.792,1.6,0.4150489428970998,neptune_like,False
7811397,K01477.01,1,0.922,169.4976085,9.06,272.0,1.29,5270.0,0.787,4.592,15.917,1.0,0.525,gas_giant,False
12403119,K01478.01,2,0.961,76.13622222,4.78,399.0,6.01,5591.0,0.892,4.494,12.45,1.6,0.4150489428970998,neptune_like,False
10027323,K01596.01,2,1.0,5.92365747,0.99,531.0,18.87,3883.0,0.496,4.762,15.157,5.5,0.22386075217339096,rocky,False
12019440,K00186.01,2,0.998,3.24325988,12.91,1243.0,563.17,5823.0,1.013,4.438,14.952,1.0,0.525,gas_giant,False
5039228,K01597.01,1,1.0,7.79668781,2.44,1116.0,366.42,6521.0,1.276,4.352,12.681,3.0,0.30310889132455354,intermediate,False
10004738,K01598.01,2,0.986,56.4758069,3.22,417.0,7.14,5497.0,0.839,4.57,14.279,1.6,0.4150489428970998,neptune_like,False
10004738,K01598.02,2,1.0,92.8747294,2.64,353.0,3.68,5497.0,0.839,4.57,14.279,3.0,0.30310889132455354,intermediate,False
7304449,K01702.01,2,0.999,1.538180949,1.0,602.0,30.85,3364.0,0.274,4.978,15.722,5.5,0.22386075217339096,rocky,False
7386827,K01704.01,2,1.0,10.4188915,3.17,855.0,126.48,5692.0,1.064,4.36,14.86,1.6,0.4150489428970998,neptune_like,False
7522911,K01705.01,2,1.0,20.4998763,2.8,731.0,67.67,6249.0,1.076,4.428,15.442,3.0,0.30310889132455354,intermediate,False
7626370,K01706.01,2,1.0,1.921437488,1.77,1276.0,626.79,5238.0,0.851,4.472,14.131,3.0,0.30310889132455354,intermediate,False
7703955,K01707.01,2,0.998,96.109323,4.01,409.0,6.59,5792.0,1.005,4.375,15.321,1.6,0.4150489428970998,neptune_like,False
7512982,K01480.01,2,1.0,20.38174802,3.16,528.0,18.36,4883.0,0.808,4.515,15.887,1.6,0.4150489428970998,neptune_like,False
7512982,K01480.02,1,0.977,7.00447892,1.19,754.0,76.26,4883.0,0.808,4.515,15.887,5.5,0.22386075217339096,rocky,False
9597806,K01481.01,2,1.0,5.101375725,2.84,1050.0,287.28,5869.0,0.954,4.479,15.455,3.0,0.30310889132455354,intermediate,False
5283458,K01547.01,1,1.0,30.69395532,13.72,614.0,33.69,6137.0,1.018,4.46,15.673,1.0,0.525,gas_giant,False
10004738,K01598.03,2,1.0,13.93068791,1.4,665.0,46.19,5497.0,0.839,4.57,14.279,5.5,0.22386075217339096,rocky,False
5474613,K01599.01,2,0.9,20.4074846,2.9,660.0,44.8,5823.0,0.972,4.472,14.802,3.0,0.30310889132455354,intermediate,False
5438757,K01601.01,2,0.999,10.35078415,1.97,842.0,119.01,5534.0,1.08,4.338,14.659,3.0,0.30310889132455354,intermediate,False
5438757,K01601.02,2,0.838,62.9224936,2.75,462.0,10.73,5534.0,1.08,4.338,14.659,3.0,0.30310889132455354,intermediate,False
7750419,K01708.01,1,1.0,32.7737631,5.0,686.0,52.22,5640.0,1.534,4.076,14.758,1.6,0.4150489428970998,neptune_like,False
7815744,K01710.01,2,0.997,14.20442616,1.9,602.0,31.1,5350.0,0.678,4.647,15.469,3.0,0.30310889132455354,intermediate,False
7955580,K01711.01,2,0.991,55.673582,2.19,384.0,5.16,4998.0,0.808,4.53,15.061,3.0,0.30310889132455354,intermediate,False
8230616,K01713.01,2,1.0,6.82778157,1.34,577.0,26.31,4198.0,0.574,4.689,15.224,5.5,0.22386075217339096,rocky,False
7898352,K01486.01,2,1.0,127.2824442,12.04,392.0,5.61,5733.0,1.183,4.281,15.505,1.0,0.525,gas_giant,False
11402995,K00173.01,2,1.0,10.06083238,2.58,899.0,154.16,5705.0,1.14,4.297,13.844,3.0,0.30310889132455354,intermediate,False
7898352,K01486.02,2,1.0,30.1837021,3.65,634.0,38.2,5733.0,1.183,4.281,15.505,1.6,0.4150489428970998,neptune_like,False
7984047,K01552.01,1,0.939,77.63424586,9.4,325.0,2.65,4812.0,0.755,4.548,15.915,1.0,0.525,gas_giant,False
7747425,K01952.04,2,1.0,42.4729078,2.03,539.0,19.93,5616.0,1.111,4.327,14.601,3.0,0.30310889132455354,intermediate,False
9892816,K01955.01,2,0.998,15.17026921,2.47,905.0,158.23,6297.0,1.369,4.26,13.147,3.0,0.30310889132455354,intermediate,False
9836149,K01958.01,2,1.0,17.8159689,3.12,699.0,56.48,5964.0,0.933,4.484,15.2,1.6,0.4150489428970998,neptune_like,False
4813563,K01959.01,2,1.0,36.5157639,2.55,425.0,7.71,4847.0,0.781,4.54,14.254,3.0,0.30310889132455354,intermediate,False
2985767,K02032.01,2,1.0,14.07969236,2.08,931.0,177.81,5821.0,1.547,4.097,12.261,3.0,0.30310889132455354,intermediate,False
2304320,K02033.01,2,0.998,16.54081386,1.57,570.0,24.87,5064.0,0.769,4.572,13.755,5.5,0.22386075217339096,rocky,False
3657758,K02034.01,2,1.0,3.609313059,3.26,1092.0,336.16,5668.0,0.868,4.545,15.54,1.6,0.4150489428970998,neptune_like,False
9790806,K02035.01,2,1.0,1.93155546,2.25,1290.0,655.43,5461.0,0.858,4.552,13.007,3.0,0.30310889132455354,intermediate,False
6382217,K02036.01,2,0.978,8.41100305,1.8,472.0,11.71,3757.0,0.539,4.718,15.773,3.0,0.30310889132455354,intermediate,False
5375194,K01825.01,2,1.0,13.52252364,2.11,652.0,42.82,5338.0,0.816,4.557,13.895,3.0,0.30310889132455354,intermediate,False
6468138,K01826.01,2,0.987,134.2520474,3.43,393.0,5.63,5818.0,1.2,4.276,13.35,1.6,0.4150489428970998,neptune_like,False
10019708,K00199.01,2,0.999,3.268695042,16.91,1597.0,1539.0,5927.0,1.691,4.046,14.879,1.0,0.525,gas_giant,False
11875734,K01828.01,2,1.0,99.7468804,3.94,391.0,5.55,5620.0,0.974,4.363,14.422,1.6,0.4150489428970998,neptune_like,False
7046804,K00205.01,2,0.998,11.720123999,7.94,660.0,44.89,5215.0,0.77,4.564,14.518,1.0,0.525,gas_giant,False
7449136,K01890.01,2,1.0,4.33643506,1.75,1453.0,1054.56,6180.0,1.603,4.133,11.704,3.0,0.30310889132455354,intermediate,False
8680979,K01891.01,2,1.0,15.95541913,2.18,573.0,25.54,4891.0,0.805,4.516,15.261,3.0,0.30310889132455354,intermediate,False
8680979,K01891.02,2,0.99,8.25980352,1.35,714.0,61.43,4891.0,0.805,4.516,15.261,5.5,0.22386075217339096,rocky,False
9030537,K01892.01,2,1.0,62.5613879,3.54,417.0,7.13,5662.0,0.84,4.56,15.5,1.6,0.4150489428970998,neptune_like,False
6949061,K01960.01,2,1.0,8.96847034,2.17,1024.0,259.95,5808.0,1.374,4.185,14.128,3.0,0.30310889132455354,intermediate,False
7269493,K01961.01,2,1.0,1.907810683,0.91,1268.0,609.28,5435.0,0.824,4.578,12.852,5.5,0.22386075217339096,rocky,False
5513648,K01962.01,1,1.0,32.85862571,2.31,691.0,53.85,5899.0,1.414,4.135,10.77,3.0,0.30310889132455354,intermediate,False
7887791,K01964.01,1,1.0,2.229326354,0.6,1273.0,621.53,5587.0,0.865,4.525,10.687,5.5,0.22386075217339096,rocky,False
11657891,K01965.01,2,1.0,2.514628496,1.27,1217.0,517.89,5662.0,0.84,4.56,14.325,5.5,0.22386075217339096,rocky,False
6305192,K00219.01,2,1.0,8.025118521,7.79,1093.0,336.73,6002.0,1.369,4.196,14.153,1.0,0.525,gas_giant,False
6382217,K02036.02,2,1.0,5.79529495,1.05,534.0,19.23,3757.0,0.539,4.718,15.773,5.5,0.22386075217339096,rocky,False
9634821,K02037.01,2,0.979,73.7578875,4.28,375.0,4.66,5029.0,0.93,4.429,15.213,1.6,0.4150489428970998,neptune_like,False
9634821,K02037.03,1,1.0,8.56267266,2.26,768.0,82.22,5029.0,0.93,4.429,15.213,3.0,0.30310889132455354,intermediate,False
8950568,K02038.01,2,1.0,8.30537702,1.69,809.0,101.43,5435.0,0.873,4.495,14.779,3.0,0.30310889132455354,intermediate,False
3326377,K01830.01,2,1.0,13.22714056,2.22,638.0,39.1,5180.0,0.8,4.548,14.443,3.0,0.30310889132455354,intermediate,False
11601584,K01831.01,2,1.0,51.8098276,2.6,410.0,6.71,5191.0,0.826,4.53,14.122,3.0,0.30310889132455354,intermediate,False
11601584,K01831.02,2,0.95,4.38536428,1.15,935.0,180.22,5191.0,0.826,4.53,14.122,5.5,0.22386075217339096,rocky,False
11601584,K01831.03,2,0.85,34.205785079,1.1,471.0,11.67,5191.0,0.826,4.53,14.122,5.5,0.22386075217339096,rocky,False
11601584,K01831.04,2,0.98,13.97945055,1.97,635.0,38.44,5191.0,0.826,4.53,14.122,3.0,0.30310889132455354,intermediate,False
8689793,K01893.01,2,1.0,3.554856338,1.29,1157.0,425.04,6068.0,0.831,4.565,14.053,5.5,0.22386075217339096,rocky,False
11673802,K01894.01,2,1.0,5.28790754,7.1,1661.0,1802.31,4994.0,3.818,3.433,13.427,1.0,0.525,gas_giant,False
4263293,K01895.01,2,1.0,8.45746636,1.87,540.0,20.08,4347.0,0.524,4.73,15.862,3.0,0.30310889132455354,intermediate,False
4263293,K01895.02,2,1.0,17.28116957,2.04,425.0,7.75,4347.0,0.524,4.73,15.862,3.0,0.30310889132455354,intermediate,False
5695524,K01897.01,2,0.938,59.7711433,3.17,522.0,17.53,6214.0,1.122,4.382,13.952,1.6,0.4150489428970998,neptune_like,False
6205897,K01967.01,2,1.0,4.417692516,1.57,790.0,92.16,4766.0,0.664,4.645,14.31,5.5,0.22386075217339096,rocky,False
7948784,K01968.01,2,1.0,10.08744556,3.15,942.0,186.14,6310.0,1.095,4.417,15.079,1.6,0.4150489428970998,neptune_like,False
9244756,K01969.01,2,1.0,16.34355902,3.26,730.0,67.34,5730.0,1.056,4.394,15.017,1.6,0.4150489428970998,neptune_like,False
9650808,K01970.01,2,1.0,21.96401646,2.57,643.0,40.41,5774.0,0.958,4.447,15.378,3.0,0.30310889132455354,intermediate,False
9650808,K01970.02,2,0.899,125.602323,2.89,360.0,3.95,5774.0,0.958,4.447,15.378,3.0,0.30310889132455354,intermediate,False
8950568,K02038.02,2,1.0,12.51353325,1.88,706.0,58.69,5435.0,0.873,4.495,14.779,3.0,0.30310889132455354,intermediate,False
8950568,K02038.03,2,0.889,17.9134215,1.39,626.0,36.38,5435.0,0.873,4.495,14.779,5.5,0.22386075217339096,rocky,False
8950568,K02038.04,2,0.998,25.2149143,1.19,559.0,23.05,5435.0,0.873,4.495,14.779,5.5,0.22386075217339096,rocky,False
8804845,K02039.01,2,0.951,5.42586901,1.48,973.0,211.66,5594.0,0.934,4.489,14.305,5.5,0.22386075217339096,rocky,False
10480915,K02040.01,2,1.0,19.58561177,3.09,666.0,46.51,5618.0,0.996,4.401,14.18,1.6,0.4150489428970998,neptune_like,False
11709244,K01832.01,2,1.0,4.544436472,3.0,1017.0,253.48,5445.0,0.937,4.458,15.009,3.0,0.30310889132455354,intermediate,False
11709244,K01832.02,2,0.974,12.76220558,3.18,721.0,63.86,5445.0,0.937,4.458,15.009,1.6,0.4150489428970998,neptune_like,False
11709244,K01832.03,2,0.999,38.7149617,2.62,498.0,14.55,5445.0,0.937,4.458,15.009,3.0,0.30310889132455354,intermediate,False
11853878,K01833.01,2,1.0,3.69298623,1.74,745.0,72.66,4402.0,0.572,4.682,14.265,3.0,0.30310889132455354,intermediate,False
5728139,K00206.01,2,1.0,5.334082429,13.08,1495.0,1180.64,6332.0,1.905,4.016,14.463,1.0,0.525,gas_giant,False
7668663,K01898.01,2,1.0,6.4980147,1.87,1026.0,262.18,5727.0,1.104,4.328,13.25,3.0,0.30310889132455354,intermediate,False
7047922,K01899.01,2,0.975,19.76169247,2.81,791.0,92.38,6327.0,1.175,4.327,14.563,3.0,0.30310889132455354,intermediate,False
9353314,K01900.01,2,1.0,5.18498961,1.15,652.0,42.62,4325.0,0.56,4.68,14.744,5.5,0.22386075217339096,rocky,False
3629967,K01901.01,2,0.956,85.6542476,3.56,522.0,17.51,5818.0,1.647,4.065,13.34,1.6,0.4150489428970998,neptune_like,False
9347009,K01971.01,2,1.0,19.32945602,2.26,529.0,18.57,5026.0,0.763,4.604,15.719,3.0,0.30310889132455354,intermediate,False
11253711,K01972.01,1,0.991,17.79108667,2.88,830.0,112.09,5855.0,1.34,4.148,13.8,3.0,0.30310889132455354,intermediate,False
4917596,K01973.01,2,1.0,3.290114076,1.49,802.0,97.96,4484.0,0.594,4.654,15.753,5.5,0.22386075217339096,rocky,False
